content,label,has_url,has_phone_number,sender_type
"Viettel TB: Goi 500MB30N da het thoi gian su dung. De lua chon cac goi Mobile Internet khac, vui long bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",0.0,0,0,shortcode
"Viettel TB: Gói SD90 đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0.0,1,0,shortcode
"Viettel TB: Tu 0h ngay 14/09/2025, goi 500MB30N se het thoi gian su dung. De lua chon cac CTKM khac, bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",0.0,0,0,shortcode
"Viettel TB: Từ ngày 14/09/2025, gói SD90 sẽ kết thúc. Chi tiết LH 198 (0đ). Trân trọng.",0.0,0,0,shortcode
"[QC] Ký kết nhanh chóng, dễ dàng, chuẩn pháp lý với giải pháp Hợp đồng điện tử Viettel. Tặng 300 hợp đồng dùng trong 3 tháng cho doanh nghiệp đăng ký lần đầu. Chi tiết truy cập https://sme.viettel.vn/landing-page?alias=VCONTRACT hoặc LH 18008000 (0đ) để được tư vấn. Từ chối QC, soạn TC3 gửi 199.",0.0,1,1,brandname
"[QC] Từ 11-14/9, DP Golf: BMW PGA Championship - Nơi những tay Golf hàng đầu hội tụ. Soạn DK1 gửi 1331 để đăng ký gói Standard (3.000đ/ngày) và xem ngay tại https://tv360.vn . DV gia hạn theo ngày. LH 18008119 (0đ). Từ chối QC, soạn TC4 gửi 199.",0.0,1,1,brandname
"Gói SD90 đã hủy gia hạn thành công. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.",0.0,1,0,shortcode
"Sau khi hủy gia hạn gói SD90, ưu đãi còn lại sẽ được sử dụng đến hết chu kỳ. Để xác nhận hủy, soạn Y gửi 191 trong 10 phút. Truy cập https://viettel.vn/kttk để kiểm tra ưu đãi. Chi tiết LH 198 (0đ). Trân trọng.",0.0,1,0,shortcode
Quy khach khong con giao dich chua thanh toan tu DV Airtime qua dau so 9118. Chi tiet LH 18008098 (mien phi).,0.0,0,1,shortcode
"[TB] GÓI 5G ƯU ĐÃI VƯỢT TRỘI! Xác nhận đăng ký gói cước: 1. Soạn 5G135N gửi 191: Chỉ 135K/30 ngày có 6GB/ngày, xem TV360. 2. Soạn 5GMAX gửi 191: Chỉ 160K/30 ngày có 8GB/ngày (6GB dùng tại TP. Hồ Chí Minh + 2GB dùng trên toàn quốc), xem TV360, miễn phí gọi điện. Chi tiết gói cước tại https://viettel.vn/5g135max . CT dành riêng cho Quý khách. LH 198 (0đ).",0.0,1,0,brandname
"Quy khach duoc cong them 452 diem Viettel++ boi giao dich Tieu dung vien thong thang 08/2025. Thoi han su dung diem den 30/09/2026. Hay truy cap https://vietteltelecom.vn/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0.0,1,0,brandname
G-524058 is your Google verification code.,0.0,0,0,brandname
"Nhap ma OTP 5108 de xac thuc Dang ky/ Lay mat khau tren ung dung My Viettel. Ma OTP se het han sau 5p. Chi tiet LH 18008098 (0d) hoac truy cap https://viettel.vn/app. De dam bao an toan cho tai khoan cua Quy khach, vui long khong chia se ma xac thuc nay voi bat ky ai.",0.0,1,1,brandname
"[QC] TẶNG 10.000 ĐIỂM VIETTEL++ KHI ĐĂNG KÝ TÀI KHOẢN MY VIETTEL. CT áp dụng cho thuê bao di động tạo tài khoản lần đầu và đăng nhập ứng dụng My Viettel thành công tại https://myviettel.go.link/ikQMm. Điểm tặng sẽ được lưu trong ví voucher trên ứng dụng My Viettel. Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0.0,1,0,brandname
"[QC] Chào mừng kỷ niệm 80 năm Quốc Khánh 2/9. Quý khách liên kết Viettel Money với VNeID để nhận tiền an sinh xã hội từ Chính phủ (xem hướng dẫn tại https://viettelmoney.go.link/lienketVNeID ). Nếu đã thực hiện, vui lòng bỏ qua tin nhắn. Chi tiết LH 18009000 (0đ). Từ chối QC, soạn TC3 gửi 199.",0.0,1,1,brandname
"[QC] Combo Internet - Truyền hình Viettel gói NETVT1T_GIAITRI: TẶNG NGAY 1 tháng cước TB khi đăng ký mới và đóng trước cước 12 tháng, tốc độ đường truyền 300Mbps, khám phá hơn 100 kênh Truyền hình (VTV, SCTV, THVL, HTV...). Cước TB chỉ từ 200.000đ/tháng. Phí hòa mạng 300.000đ, trang bị miễn phí modem wifi6. Đăng ký ngay tại https://myviettel.go.link/4Sdpa . Chi tiết LH 18008168 (0đ). Từ chối QC, soạn TC3 gửi 199.",0.0,1,1,brandname
Mã bảo mật Discord của bạn là: 247179   tzD9jY28Wrn,0.0,0,0,brandname
VTMONEY: Nhap ma xac thuc OTP 9741 de dang nhap SDT 84395683317,0.0,0,1,brandname
G-072018 là mã xác minh Google của bạn. Đừng chia sẻ với bất kỳ ai.,0.0,0,0,brandname
Cam on QK da dong hanh cung Black Fire-day 2024. DTV xin thong tin su kien Black Fire-day 2025 (28/11 - 1/12/2025) tai https://s.dtv.onl/2p8hu238,0.0,1,0,brandname
"Goi cuoc cua Quy khach da het dung luong toc do cao trong ngay. Quy khach vui long soan D5 gui 888 chi 5.000d/ngay co 1GB toc do cao, gia han hang ngay. Chi tiet lien he 18001091",0.0,0,1,shortcode
"Dung luong Data con lai cua goi BIG: 1897 MB, HSD: 23:59 ngay 24/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Dung luong Data con lai cua goi BIG: 510 MB, HSD: 23:59 ngay 24/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"s0 Dang Ky Nhan Ngay 88K Free. Nap Dau Nhan 188K, Va Nhieu Uu Dai Hap Dan.AE Den Ngay Nao! DWyq1eb.LnEwR.tech rU",1.0,1,0,personal_number
"Dung luong Data con lai cua goi BIG: 1207 MB, HSD: 23:59 ngay 22/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Dung luong Data con lai cua goi BIG: 1807 MB, HSD: 23:59 ngay 22/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Dung luong Data con lai cua goi BIG: 367 MB, HSD: 23:59 ngay 19/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Dung luong Data con lai cua goi BIG: 517 MB, HSD: 23:59 ngay 19/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"(TB) NẠP THẺ NGAY - QUÀ LIỀN TAY! Chỉ cần nạp thẻ trong HÔM NAY 14/11/2025, Quý khách được tặng ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0.0,1,1,brandname
Đơn shopee ra cổng sau quẹo phải lấy trước 15h. Lấy k đc nhờ bạn lấy,,0,0,personal_number
"Dung luong Data con lai cua goi BIG: 1597 MB, HSD: 23:59 ngay 12/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
NESTLE VN: Ma OTP dung de xac thuc tai khoan cua ban tai https://www.giadinhnestle.com.vn/siu-thuc-tap-sinh la 6591. Ma co hieu luc trong 60 giay.,0.0,1,0,brandname
YH 888b - tang tan thu code 60K trai nghiem ( H6Y1Y1907T39X) choi thang rut ngay. Nap dau tang them 100% cuc hot. jOeR5Rv.Gezne.de i7V,1.0,0,0,personal_number
Quy khach da Huy goi SPOTV10TM thanh cong. Cam on Quy khach da su dung dich vu cua VinaPhone.CSKH 18001091 (0d) ,0.0,0,1,shortcode
QK da gia han thanh cong goi FHAPPY  MIEN PHI . Uu dai (MF cuoc goi noi mang VinaPhone 1000ph+2GB/ngay)/30 ngay. Goi cuoc gia han tu dong. Chi tiet LH 18001091,0.0,0,1,shortcode
(TB) NGÀY VÀNG TỚI! Mời Quý khách nạp thẻ trong HÔM NAY 07/11/2025 để nhận ngay 20% giá trị. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). ,0.0,1,1,brandname
VinaPhone thong bao: Tel 0914247566 goi cho Ban nhung khong thuc hien duoc. Ban vui long goi lai neu can. Xin cam on!,0.0,0,1,shortcode
"bm Dang Ky Tang 58K, Nap Dau Tang 1OO%. Hoan Tra Khong Gioi Han. jccT4Pv.Gezne.de yLI",1.0,0,0,personal_number
Cổng sau bên trái ngồi cuối ra lấy hàng liền hoặc nhờ bạn trc 2h.,,0,0,personal_number
"(TB) ĐỪNG BỎ LỠ SIÊU ƯU ĐÃI 50% dành tặng riêng Quý khách khi nạp thẻ trong HÔM NAY 04/11/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 7 ngày. Nạp thẻ nhanh gọn, tiện lợi tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0.0,1,1,brandname
"(TB) Nạp thẻ là có quà to! VinaPhone tặng Quý khách đặc quyền nhận 50% khi nạp thẻ vào NGÀY MAI 04/11/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 7 ngày. Nạp thẻ nhanh gọn, tiện lợi tại https://my.vnpt.com.vn/adv/napthe  CSKH: 18001091 (0đ).",0.0,1,1,brandname
"(TB) Chuc Mung Quy Khach da dang ky thanh cong goi SPOTV10TM, gia 10000.0. Thong tin chi tiet lien he 18001091 nhanh 4. Tran trong cam on!",0.0,0,1,shortcode
Goi SPOTV10TM co thoi han den 02/11/2025 20:14:18. QK se duoc moi gia han qua TK vi/ngan hang tu 03/11/2025 den 09/11/2025 va tu 10/11/2025 goi se duoc gia han tu dong qua TKC. Huy goi: HUY SPOTV10TM gui 900. CSKH 18001091(0d),0.0,0,1,shortcode
Quy khach dang ky thanh cong goi cuoc SPOTV10TM (0d TKC/24 gio). Uu dai mien phi cuoc goi noi mang VNP<20ph + 5 phut ngoai mang+ 5GB Data (het luu luong dung truy cap) + Addon VTVcab va toan bo noi dung the thao cua MyTV. CSKH 18001091(0d),0.0,0,1,shortcode
"Mua ve thanh cong. Ma SI8C3L: Tuyen Mien Tay - An Minh (Kien Giang), ngay di 01/11/2025, gio 22:35, ghe B01, co mat truoc 15 phut. Mo TK SHB qua app FUTA nhan goi qua tang hon 1trd. Ho tro 1900 6067",0.0,0,1,brandname
"hI Dang Ky Tang 58K, Nap Dau Tang 1OO%. Hoan Tra Khong Gioi Han. xqiG3Qv.Gezne.de rCO",1.0,1,0,personal_number
"Dung luong Data con lai cua goi BIG: 1348 MB, HSD: 23:59 ngay 31/10/2025. HSD goi cuoc: 23:59 ngay 08/11/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Dung luong Data con lai cua goi BIG: 1798 MB, HSD: 23:59 ngay 31/10/2025. HSD goi cuoc: 23:59 ngay 08/11/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"Tai khoan cua Quy khach da duoc nap 5,000d tu 373090 vao 31/10/2025 01:37:28. Ma giao dich 2401407759. Chi tiet lien he CSKH 18001091 (0d). Tran trong cam on!",0.0,0,1,shortcode
"Dung luong Data con lai cua goi BIG: 697 MB, HSD: 23:59 ngay 29/10/2025. HSD goi cuoc: 23:59 ngay 08/11/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"3i Dang Ki Tang 88K, Nap Dau Tang 188K,Va Nhieu Uu Dai Khac. Thang Rut Cuc Nhanh, Chuc AE Thang Lon. tixa1kv.Gezne.de dk",1.0,1,0,personal_number
Giao hàg cổg sau rẽ tráingồi kế cuối  lấy trước 1h tranh thủ dùm a,,0,0,personal_number
"5qr Dang Ki Tang 88K, Nap Dau Tang 188K, Thang Rut Cuc Nhanh, Chuc AE Thang Lon. OLsO8Rv.Gezne.de Qvq",1.0,1,0,personal_number
Tang ban voucher 300K: B_FAE19C02 ap dung cung dac quyen S-Student giam toi da 500K + qua tang 3.2tr khi mua laptop den 31/10: https://go.cps.onl/3nc238dh,,1,0,brandname
"Dung luong Data con lai cua goi BIG: 1443 MB, HSD: 23:59 ngay 22/10/2025. HSD goi cuoc: 23:59 ngay 08/11/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0.0,1,1,shortcode
"(TB) NẠP THẺ HÔM NAY - NHẬN NGAY ƯU ĐÃI! VinaPhone dành riêng cho Quý khách nhận được tin nhắn và nạp thẻ trong HÔM NAY 21/10/2025, có ngay: + 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. + Thêm ưu đãi hời khi nạp tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). ",0.0,1,1,brandname
(TB) NẠP THẺ VINA - ƯU ĐÃI THẢ GA! VinaPhone dành riêng cho Quý khách nhận được tin nhắn: + Tặng ngay 20% giá trị thẻ nạp trong NGÀY MAI 21/10/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). ,0.0,1,1,brandname
"Dung luong Data mien phi con lai cua goi BIG: 787 MB, HSD: 23:59 ngay 08/11/2025. Quy khach co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi BIG tren My VNPT tai https://my.vnpt.com.vn/adv/dungluong. CSKH 18001091(0d)",0.0,1,1,shortcode
"Nhap hoi S-Student nhan dac quyen danh cho HSSV: giam them den 10%, tro gia den 5tr khi len doi, giam phi giao hang. Dang ky ngay: https://go.cps.onl/yckv3wey",,1,0,brandname
"[UNG TIEN]Tai khoan chinh cua Quy khach sap het. Soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 7500d) de duoc ung 42000d vao tai khoan chinh. De duoc ung tien tu dong moi khi tai khoan chinh duoi 5.000d, soan UTD gui 1576. Tu choi nhan tin nhan, soan TC gui 1576. CSKH: 18001091 (0d)",0.0,0,1,shortcode
"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy khach sap het. Soan Y hoac A gui 1357 (Hieu luc trong vong 48h) de duoc ung 45000d, GIA CUOC 0 DONG vao tai khoan Airtime (Su dung thoai va SMS). Hieu luc su dung tai khoan Airtime la 1400 phut, sau thoi gian nay tai khoan Airtime se bi thu hoi neu Quy khach khong su dung het. So tien da ung se duoc tru vao tai khoan chinh. Tu choi nhan tin nhan, soan TC A gui 1357. CSKH:18001091 (0d).",0.0,0,1,shortcode
Quy khach dang thuc hien tinh nang quen mat khau tren ung dung cua VNPAY. Ma OTP xac thuc cua quy khach la 063771,0.0,0,0,brandname
"(CSKH) Chuc mung Quy khach da gia han thanh cong goi fhappy. VinaPhone kinh tang Quy khach 50 diem VinaPhone Plus co thoi han den 11/04/2026 de trai nghiem uu dai hap dan (qua tang, goi cuoc …) tai website/ung dung https://vinaphoneplus.com.vn/app.html. CSKH 18001091 (0d). Tran trong!",0.0,1,1,brandname
Mã xác thực (OTP) trên hệ thống SocialMedia là 466111. OTP sẽ hết hạn sau 120 giây.,0.0,0,0,brandname
"(TB) Ưu đãi nạp thẻ – Trọn vẹn niềm vui! Chỉ cần nạp thẻ trong HÔM NAY 10/10/2025, Quý khách được tặng ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0.0,1,1,brandname
"Dang Ki Tang 88K, Nap Dau Tang 188K, Thang Rut Cuc Nhanh mjPb.Gezne.de",1.0,1,0,personal_number
"QK da gia han thanh cong goi FHAPPY chu ky 3 thang 118,000d . Uu dai (MF cuoc goi noi mang VinaPhone 1000ph+2GB/ngay)/30 ngay. Goi cuoc gia han tu dong. Chi tiet LH 18001091",0.0,0,1,shortcode
"Dung luong Data mien phi con lai cua goi BIG: 320 MB, HSD: 23:59 ngay 09/10/2025. Quy khach co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi BIG tren My VNPT tai https://my.vnpt.com.vn/adv/dungluong. CSKH 18001091(0d)",0.0,1,1,shortcode
"Dung luong Data mien phi con lai cua goi BIG: 350 MB, HSD: 23:59 ngay 09/10/2025. Quy khach co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi BIG tren My VNPT tai https://my.vnpt.com.vn/adv/dungluong. CSKH 18001091(0d)",0.0,1,1,shortcode
"(QC) Tuyet voi! Nhan ngay 30GB/30 ngay tu goi cuoc BIG90, gia cuoc khong doi. Soan DK gui 9923 (90.000d/30 ngay). Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH: 18001091.",0.0,0,1,brandname
"Dung luong Data mien phi con lai cua goi BIG: 157 MB, HSD: 23:59 ngay 09/10/2025. Quy khach co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi BIG tren My VNPT tai https://my.vnpt.com.vn/adv/dungluong. CSKH 18001091(0d)",0.0,1,1,shortcode
"Tai khoan cua QK da duoc nap 10,000d tu VNPT MONEY vao 07/10/2025 14:16:13. Ma giao dich 2386315099. Chi tiet lien he CSKH 18001091 (0d) hoac truy cap https://my.vnpt.com.vn/app",0.0,1,1,shortcode
Chuc mung Quy khach da nap the thanh cong! VinaPhone kinh tang Quy khach 50% gia tri the nap. Gia tri khuyen mai duoc su dung goi/nhan tin cac nha mang trong 7 ngay ke tu nay nap the. CSKH: 18001091(0d). Tran trong,0.0,0,1,shortcode
"Tai khoan cua Quy khach da duoc nap 50,000d tu 151753 vao 07/10/2025 13:59:52. Ma giao dich 2386306725. Chi tiet lien he CSKH 18001091 (0d). Tran trong cam on!",0.0,0,1,shortcode
"(TB) QUÀ TẶNG BẤT NGỜ! Chỉ hôm nay 07/10/2025, nạp thẻ nhận ngay 50% giá trị. Khuyến mại sử dụng gọi/nhắn tin trong 07 ngày. Nạp thẻ nhanh gọn, thêm ưu đãi tại: https://my.vnpt.com.vn/adv/napthe  CSKH:18001091(0đ).",0.0,1,1,brandname
"Goi cuoc FHAPPY 3T cua Quy khach se duoc gia han chu ky tiep theo vao ngay 09/10/2025. QK vui long nap tien tai: https://vnptpay.vn/bill/ va duy tri so du TKC toi thieu 118000d de duoc gia han tu dong, tranh phat sinh cuoc. Neu gia han goi chu ky 1T sau ngay 09/10/2025 soan GH FHAPPY gui 900. Chi tiet lien he 18001091",0.0,1,1,shortcode
"Yeu cau Huy goi SPOTV10TM khong thanh cong do goi cuoc van con  4159  MB . De xac nhan huy het uu dai con lai trong goi va huy goi, Quy khach soan HUY SPOTV10TM Y gui 900. CSKH  18001091 (0d)",0.0,0,1,shortcode
Huy khong thanh cong do thue bao khong dang ky chuong trinh khuyen mai,0.0,0,0,shortcode
Yeu cau huy KM khong thuc hien duoc do thue bao khong dang ky chuong trinh KM,0.0,0,0,shortcode
He thong khong ho tro lenh cu phap nay Vui long lien he 18001091 de duoc giai dap,0.0,0,1,shortcode
"761999 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0.0,0,0,brandname
"496752 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0.0,0,0,brandname
Quy khach chua dang ky su dung dich vu Gia tri gia tang tren mang VinaPhone. Chi tiet lien he CSKH: 18001091 (0d) hoac truy cap ung dung My VNPT. Tran trong!,0.0,0,1,shortcode
"981861 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0.0,0,0,brandname
"(TB) KHÁCH VIP VINA - ƯU ĐÃI THẢ GA! VinaPhone tặng 50% dành riêng cho Quý khách khi nạp thẻ vào NGÀY MAI 07/10/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 07 ngày. Nạp thẻ nhanh gọn, tiện lợi tại https://my.vnpt.com.vn/adv/napthe  CSKH: 18001091 (0đ).",0.0,1,1,brandname
Giao hàg cổg sau rẽ tráingồi kế cuối  lấy trước 6h tối nhờ bn lấy dùm,,0,0,personal_number
"GIA HAN LIEN TAY, CHOP NGAY UU DAI! Goi cuoc FHAPPY (118.000d/90 ngay) cua QK co HSD het ngay 08/10/2025 23:59:59. Moi QK gia han goi cuoc bang cach quet QR va thanh toan de dang qua tai khoan ngan hang/vi dien tu tai https://thanhtoan.vnpt.vn/1551a383. CSKH 18001091.",0.0,1,1,shortcode
"QK da gia han goi SPOTV10TM thanh cong. Uu dai MP cuoc goi noi mang VNP<20 ph + 5 phut ngoai mang+ 5GB Data (het luu luong dung truy cap) + Addon VTVcab va toan bo noi dung the thao cua MyTV, HSD 07/10/2025 04:37:56. QK se duoc moi gia han qua TK vi/ngan hang tu 08/10/2025 den 14/10/2025 va tu 15/10/2025 goi duoc gia han tu dong qua TKC. Huy goi: HUY SPOTV10TM gui 900. CSKH 18001091(0d)",0.0,0,1,shortcode
"569358 la ma xac minh ShopeeFood, co hieu luc trong 5 phut. Vui long KHONG chia se ma nay voi nguoi khac.",0.0,0,0,brandname
Gửi bill ck qua ib chin chin e nhe,,0,0,personal_number
CHUYEN VUNG THA GA - DATA KHONG LO! Chi 60K/3 thang - so huu ngay goi Mobi Roaming cuc da: 7.5GB Data MobiFone/90 ngay. Data Vietnamobile 0h-6h khong gioi han moi ngay. Soan DK MR3M gui 123 de dang ky ngay! CTLH: 0922789789.,0.0,0,1,brandname
"Dien thoai phai co Nhac Chuong moi vui. Soan MUA 50122 gui 5092 de cai dat bai De Vuong remix. Cac ma bh khac: 50111-Chi muon ben em that gan, 50116-Chay ve noi phia anh edm, 50131-Cong tu mien tay, 50097-Con nha ngheo, 50849-Em la cua anh remix. Phi dv Nhac Cho: 20.000d/thang. Phi bai hat: 3000d/thang. Chi tiet LH 0922789789 (0d)",0.0,0,1,brandname
"Dang ky goi chuyen vung du lieu toc do cao Mobi Roaming khi mat song Vietnamobile ngay hom nay. Chi voi 25.000d/30 ngay, Quy khach so huu Data Mobifone: 2,5GB va Data Vietnamobile: 0h00 - 6h00 moi ngay. Soan DK MR gui 123. Chi tiet: https://www.vietnamobile.com.vn/thongtingoiMR . LH 0922789789 (0d).",0.0,1,1,brandname
"Chuc mung QK, Soan ngay YS gui dau so 5092 de dang ky SafeFamily - de dang biet vi tri, thoi gian su dung dien thoai cua con. Phi dv 4000d/ngay va tu dong gia han. De soan tin nhan ngay bam: https://tinyurl.com/yc5jr2bt. Chi tiet LH 0922789789 (0d)",0.0,1,1,brandname
Soan ngay YC gui 5258 de xac nhan dang ky WHOCALL - CHAN SPAM CALL/SMS. NHAN NGAY  DATA 3G/4G khong GIOI HAN  + 360 PHUT goi/ngay. Mien phi dung thu lan dau. Phi dv sau KM: 3.000d/ngay. De soan tin nhan ngay bam: https://tinyurl.com/2dbd5xtu. Chi tiet LH 0922789789 (0d),0.0,1,1,brandname
"(KM) VIETNAMOBILE cung VENESA danh rieng cho Quy khach hang than thiet Combo tre hoa mat gia Huy diet chi 799.000 VND (gia goc 2tr990k) gom 01 tri lieu tre hoa mat cong nghe cao va 01 tuyp kem dưỡng mat chuyen sau BIJINDO Nhat Ban.  Hotline  0342424607, doc ma VNMCOMBOEYE de dat lich. Tu choi QC, soan TCQC gui 123. Chi tiet LH 789 (0d). Tran trong",0.0,0,1,brandname
"Dang ky goi 1D chi voi 10.000d/24h, Quy khach nhan ngay: 5GB Data toc do cao, 5 phut goi ngoai mang. Soan DK 1D gui 123 de dang ky. CTLH 0922789789 (0d).",0.0,0,1,brandname
"Ma khuyen mai MMVNM - Giam 30.000d khi di taxi, giao hang, dat xe (Be/Grab). Tai & cai dat vi MoMo de nhan ngay uu dai. Chi tiet: https://www.vietnamobile.com.vn/product/khuyen-mai/ctkm-momo/. TDHT: 0922789789 (0d)",0.0,1,1,brandname
"XÀI THOẢI MÁI – HOÀN TIỀN HẾT Ý.  Vietnamobile tri ân Quý Khách đã đồng hành. Khi Quý Khách gọi, nhắn tin hoặc dùng data nhiều hơn tháng trước sẽ được hoàn tiền tương ứng vào đầu tháng sau. Tiền thưởng cộng vào TKKM, hiệu lực 7 ngày và áp dụng 1 lần/tháng. CTLH 0922789789 (0d).",0.0,0,1,brandname
"Đại hội đại biểu Đảng bộ tình An Giang lần thứ I, nhiệm kỳ 2025 - 2030 diễn ra từ ngày 2-3/10/2025, với phương châm: “Một An Giang – Một tầm nhìn – Một ý chí – Một niềm tin thắng lợi",0.0,0,0,brandname
"Nhiệt liệt chào mừng Đại hội đại biểu Đảng bộ tỉnh An Giang lần thứ I, nhiệm kỳ 2025 - 2030!",0.0,0,0,brandname
"CSGT khuyến cáo: Chạy xe hàng ba, lạng lách, đánh võng là hành vi đặc biệt nguy hiểm, có thể gây tai nạn nghiêm trọng. Hãy lái xe an toàn, văn minh!",0.0,0,0,brandname
Choi Game khong can cai dat. MIEN PHI den 7 ngay tu Vietnamobile. Soan ngay YB gui 5657. Phi dv sau KM: 4.000d/ngay va tu dong gia han. De soan tin nhan nhanh bam: https://tinyurl.com/5n7zehv7. CTLH 0922789789 (0d),0.0,1,1,brandname
"TK Chinh: 0d, het han 25/09/2026. Tk du lieu: -  SHOPEE7G: 6,0 GB, het han 26/10/2025 18:18:13. Giam gia 5%, uu dai khong doi, tan huong nhieu tien ich thu vi tai: https://www.vietnamobile.com.vn/napthe Tran trong.",0.0,1,0,shortcode
"GOI 1M - Tien ich day du, ket noi thoai mai! Chi 50.000d/30 ngay - nhan 2GB/ngay toc do cao, 10p goi ngoai mang, mien phi cuoc goi noi mang. Soan DK 1M gui 123. CTLH: 0922789789 (0d).",0.0,0,1,brandname
Soan YS gui 5092 de xac nhan dang ky SafeFamily - de dang quan ly dien thoai cua con (MIEN PHI dung thu lan dau). Phi dv sau KM: 4.000d/ngay va tu dong gia han. De soan tin nhan ngay bam: https://tinyurl.com/yc5jr2bt. Chi tiet LH 0922789789 (0d),0.0,1,1,brandname
