label,sender_type,zalo_count,telegram_count,email_count,url_count,bank_acc_count,hotline_count,landline_count,mobile_count,shortcode_count,datetime_count,money_count,code_count,leet_count,separator_count,teencode_count,visual_leet_count,symbol_leet_count,validated_leet_count,weighted_leet_score,whitelist_count,oov_count,oov_density,broken_telex_count,longest_oov_length,gibberish_count,repeated_char_count,run_on_word_count
0,shortcode,0,0,0,1,0,0,0,0,2,3,2,2,7,14,0,0,0,1,0.0,13,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,5,4,0,6,20,0,0,0,1,0.0,18,1,0.016666666666666666,0,2,1,0,0
0,brandname,0,0,0,1,0,1,0,0,1,0,3,0,4,15,0,0,0,1,0.0,17,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,7,12,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,1,0,0,0,0,1,0,3,5,0,0,0,1,0.0,8,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,0,10,8,0,0,0,0,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,1,0,2,1,1,8,0,0,0,1,0.0,11,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,0,2,0,1,11,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,6,10,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,3,2,2,0,7,14,0,0,0,1,0.0,14,5,0.09803921568627451,1,9,2,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0.0,7,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0.0,8,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,1,2,0,4,21,0,0,0,0,0.0,19,4,0.10526315789473684,1,10,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0.0,7,1,0.02564102564102564,0,4,0,0,1
0,brandname,0,0,0,0,0,0,0,0,2,1,2,0,3,20,0,0,0,0,0.0,14,4,0.07692307692307693,0,4,3,0,0
0,brandname,0,0,0,0,0,0,0,0,2,0,1,0,2,23,0,0,0,0,0.0,13,1,0.023255813953488372,0,6,0,0,1
0,brandname,0,0,0,1,0,0,0,0,2,3,4,2,5,16,0,0,0,1,0.0,19,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0.0,8,1,0.024390243902439025,0,4,0,0,1
0,shortcode,0,0,0,1,0,0,0,0,1,0,1,1,3,9,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,0,3,1,0,10,10,0,0,0,1,0.0,16,1,0.014705882352941176,0,7,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,1,2,3,9,0,0,0,0,0.0,7,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,3,2,1,1,0,11,0,0,0,0,0.0,10,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0.0,3,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,1,2,2,7,17,0,0,0,1,0.0,15,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,1,2,2,7,16,0,0,0,1,0.0,13,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,0,1,0,1,10,0,0,0,1,0.0,8,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,7,12,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,14,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,22,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,brandname,0,0,0,0,0,0,0,0,2,1,2,0,1,19,0,0,0,0,0.0,17,4,0.10526315789473684,1,10,0,0,0
0,brandname,0,0,0,1,0,1,0,0,1,2,3,0,4,11,0,0,0,1,0.0,17,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,6,10,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,2,0.25,0,7,0,0,0
0,brandname,0,0,0,1,0,1,0,0,1,0,1,0,1,18,0,0,0,1,0.0,14,11,0.28205128205128205,1,7,0,0,3
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,1,0,0,0,0,1,0,2,4,0,0,0,1,0.0,8,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0.0,3,1,0.04,0,9,1,0,0
0,shortcode,0,0,0,1,0,0,0,0,1,0,1,1,3,9,0,0,0,1,0.0,9,1,0.038461538461538464,0,4,1,0,0
0,brandname,0,0,0,1,0,0,0,1,3,1,3,0,5,22,0,0,0,1,0.0,21,5,0.09259259259259259,0,7,2,0,0
0,brandname,0,0,0,1,0,0,0,0,3,1,3,0,4,20,0,0,0,1,0.0,17,6,0.1016949152542373,0,7,2,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,0,1,2,3,13,0,0,0,1,0.0,11,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,3,1,9,8,0,0,0,0,0.0,7,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,15,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,27,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,3,2,4,0,13,23,0,0,0,1,0.0,18,6,0.10714285714285714,0,9,3,0,1
0,shortcode,0,0,0,0,0,0,0,0,2,0,1,0,4,9,0,0,0,0,0.0,8,1,0.034482758620689655,0,4,0,0,1
0,brandname,0,0,0,0,0,0,0,0,2,2,2,1,2,11,0,0,0,0,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,3,2,4,0,13,24,0,0,0,1,0.0,18,8,0.14035087719298245,0,9,3,0,1
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,14,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,30,8,0,0,0,1,0.0,17,1,0.2,0,14,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,29,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,brandname,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,18,13,0,0,0,0,0.0,14,4,0.13793103448275862,0,5,1,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,1,0.0,8,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,1,0,1,0,1,6,0,0,0,1,0.0,7,3,0.13043478260869565,0,13,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,0,0,1.0,4,1,0.03571428571428571,0,11,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0.0,3,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1.5,5,2,0.05555555555555555,1,12,1,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,30,8,0,0,0,1,0.0,17,1,0.2,0,14,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,5,23,0,0,0,0,0.0,13,1,0.014492753623188406,0,9,0,0,0
0,brandname,0,0,0,1,0,1,0,0,1,0,1,0,2,10,0,0,0,1,0.0,10,5,0.16666666666666666,2,8,0,0,1
0,brandname,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,17,6,0,0,0,0,0.0,10,3,0.10714285714285714,0,5,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,5,3,0,12,28,0,0,0,0,0.0,25,3,0.047619047619047616,0,2,3,0,0
0,brandname,0,0,0,2,0,0,0,0,1,3,1,0,4,12,0,0,0,2,0.0,18,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,8,9,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0.0,4,3,0.03896103896103896,0,4,1,1,0
0,brandname,0,0,0,0,0,0,0,0,1,1,1,1,7,17,0,0,0,0,0.0,11,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,1,1,0.008064516129032258,0,4,1,1,0
0,shortcode,0,0,0,0,0,0,0,0,0,1,3,0,0,14,0,0,0,0,0.0,5,2,0.06060606060606061,0,4,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0.0,3,1,0.022222222222222223,0,4,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,1,7,13,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,6,10,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,5,2,1.0,0,4,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,30,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,brandname,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,1,0,4,6,0,0,0,1,0.0,13,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,1,0,1,1,3,9,0,0,0,1,0.0,9,1,0.034482758620689655,0,4,1,0,0
0,shortcode,0,0,0,1,0,0,0,0,2,0,1,2,0,13,0,0,0,1,0.0,11,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0.0,7,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,6,10,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,1,7,13,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,30,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0.0,2,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,0,1,1,0,8,5,0,0,0,1,0.0,4,2,0.0625,0,13,1,0,0
0,brandname,0,0,0,1,0,0,0,1,0,1,1,0,1,4,0,0,0,1,0.0,8,1,0.01639344262295082,0,4,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,3,1,9,8,0,0,0,0,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,27,8,0,0,0,1,0.0,17,3,0.42857142857142855,0,12,0,0,1
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,14,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,30,8,0,0,0,1,0.0,17,1,0.2,0,14,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,3,2,3,2,4,14,0,0,0,0,0.0,14,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,2,1,0,6,10,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,8,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,1,2,1,0,2,11,0,0,0,1,0.0,9,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,1,0,0,2,0,2,0,0,13,0,0,0,0,0.0,8,3,0.125,3,9,0,0,0
0,shortcode,0,0,0,1,0,1,0,0,2,0,3,0,2,19,0,0,0,1,0.0,13,4,0.06557377049180328,3,9,0,0,0
0,shortcode,0,0,0,1,0,1,0,0,0,0,1,1,0,7,0,0,0,1,0.0,8,1,0.05555555555555555,1,7,0,0,0
0,shortcode,0,0,0,0,0,1,0,0,2,1,3,0,3,16,0,0,0,0,0.0,14,3,0.05263157894736842,2,9,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.0,2,2,0.047619047619047616,0,4,2,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,2,13,9,0,0,0,0,0.0,11,2,0.08333333333333333,0,5,2,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,1,7,13,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,17,12,0,0,0,0,0.0,13,3,0.12,0,5,2,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,9,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,2,5,3,1,6,25,0,0,0,1,0.0,17,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,1,0,0,0,0,0,1,1,0,10,5,0,1,0,1,1.0,4,2,0.0625,0,13,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,3,1,8,8,0,0,0,0,0.0,6,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0.0,3,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,2,3,16,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,13,9,0,0,0,0,0.0,11,2,0.08,0,5,2,0,0
0,brandname,0,0,0,0,0,0,0,1,1,2,2,2,32,8,0,0,0,1,0.0,17,4,0.5,0,12,1,0,0
0,brandname,0,0,0,1,0,0,0,0,2,2,2,2,3,16,0,0,0,1,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0.0,2,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,16,10,0,0,0,0,0.0,11,3,0.11538461538461539,0,5,3,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0.0,2,6,0.6666666666666666,0,7,2,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,18,12,0,0,0,0,0.0,13,3,0.12,0,5,2,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,5,2,1.0,0,4,0,0,0
0,brandname,0,0,0,2,0,0,0,1,0,0,0,0,3,9,0,0,0,2,0.0,5,4,0.11764705882352941,0,8,1,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,1,7,13,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,1,2,2,2,30,8,0,0,0,1,0.0,17,4,0.5,0,12,1,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,9,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0.0,6,2,0.03508771929824561,0,4,2,1,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,2,1,0.0625,0,11,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,0,0,0.0,4,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,1,1,0,5,0,0,0,0,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,1,2,2,2,27,8,0,0,0,1,0.0,17,4,0.5,0,12,1,0,0
0,brandname,0,0,0,0,0,0,0,0,2,2,2,1,2,13,0,0,0,0,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.0,1,1,0.034482758620689655,0,3,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1,0.14285714285714285,0,3,0,0,0
0,brandname,0,0,0,1,0,0,0,1,0,1,1,0,1,4,0,0,0,1,0.0,7,1,0.015873015873015872,0,4,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,0,11,10,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,17,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0.0,10,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,3,2,1,7,13,0,0,0,0,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,2,0,0,0,0,0,2,1,0,6,11,0,0,0,2,0.0,14,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0.0,3,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,1,1,0,0,10,15,0,0,0,0,0.0,15,1,0.022727272727272728,0,6,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0.0,6,4,0.023809523809523808,0,3,4,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0.0,2,1,0.037037037037037035,0,3,1,0,0
0,brandname,0,0,0,0,0,0,2,0,1,0,1,0,3,15,0,0,0,0,0.0,13,3,0.030303030303030304,1,11,2,0,0
0,brandname,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0.0,5,3,0.1111111111111111,0,10,2,0,0
0,brandname,0,0,0,1,0,0,0,0,0,0,0,0,14,4,0,0,0,1,0.0,8,5,0.1282051282051282,0,6,4,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,0,0,0.0,2,2,0.08333333333333333,0,5,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0.0,3,2,0.044444444444444446,0,7,1,0,0
0,brandname,0,0,0,0,0,0,0,0,0,1,0,1,19,12,0,0,0,0,0.0,13,3,0.12,0,5,2,0,0
0,brandname,0,0,0,0,0,0,0,0,0,0,0,1,16,6,0,0,0,0,0.0,10,2,0.08333333333333333,0,5,1,0,0
0,brandname,0,0,0,1,0,0,0,0,2,3,2,2,7,25,0,0,0,1,0.0,19,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0.0,4,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,1,3,0,3,0,4,15,0,0,0,1,0.0,16,3,0.05660377358490566,0,5,2,0,0
0,brandname,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3,1,0.05555555555555555,0,11,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,6,5,1,6,22,0,0,0,0,0.0,21,0,0.0,0,0,0,0,0
0,brandname,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0.0,6,0,0.0,0,0,0,0,0
0,shortcode,0,0,0,0,0,0,0,0,1,0,4,0,26,31,0,0,0,0,0.0,22,1,0.017857142857142856,0,7,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,16,9,0,0,0,0,0.0,16,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,1,0,2,3,2,31,8,0,0,0,1,0.0,17,1,0.2,0,14,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,1,2,1,11,15,0,0,0,0,0.0,17,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,4,6,4,1,9,30,0,0,0,0,0.0,25,6,0.1,0,9,1,0,0
0,brandname,0,0,0,1,0,1,0,0,1,0,1,0,3,9,0,0,0,1,0.0,12,0,0.0,0,0,0,0,0
0,brandname,0,0,0,0,0,0,0,0,2,1,3,1,2,14,0,0,0,0,0.0,11,0,0.0,0,0,0,0,0
