content,label,has_url,has_phone_number,sender_type
"QUÀ TẶNG V.IP: Miễn p.hí g.iao l.ưu c.ùng n.gười m.ẫu t.ại T3l3gr@m. Cl!ck n.gay: tinyurl.com/model-dating",1,1,0,personal_number
"Th.ông b.áo kh.ẩn: B.ạn đ.ã v.i p.hạm qu.y đ.ịnh nh.óm h.ẹn h.ò. Nh.ấn v.ào l.ink đ.ể kh.áng c.áo: t.me/support-dating",1,1,0,shortcode
"C.ơ h.ội t.ìm b.ạn đ.ời tr.ong đ.êm h.ôm n.ay. H.ơn 100 n.ữ đ.ang ch.ờ b.ạn t.ại: bit.ly/tim-ban-bon-phuong",1,1,0,brandname
"K.ết n.ối n.gay v.ới S.ugar M.ommy t.ại k.hu v.ực c.ủa b.ạn. LH: 0981223344 ho.ặc l.ink: t.me/sugar-momy",1,1,1,personal_number
"T3l3gr@m H.ẹn H.ò: B.ạn đ.ã tr.úng th.ẻ V.IP tr.ị g.iá 5trđ. K.ích h.oạt t.ại: bit.ly/the-vip-2024",1,1,0,brandname
"D.uy n.hất h.ôm n.ay! T.ặng l.ink cl!p n.óng v.à d.anh s.ách S.ugar B.aby m.ới n.hất. Cl!ck: tinyurl.com/list-baby",1,1,0,personal_number
"C.ảnh b.áo b.ảo m.ật: P.hát h.iện tr.uy c.ập l.ạ v.ào t.ài k.hoản h.ẹn h.ò. V.ui l.òng đ.ổi m.ật k.hẩu: bit.ly/security-t3l3",1,1,0,shortcode
"B.ạn c.ó t.hông b.áo m.ới t.ừ Cl.ub H.ẹn H.ò V.IP. Xem n.gay n.ội d.ung n.hạy c.ảm: t.me/secret-club-vn",1,1,0,brandname
"T.ìm g.ái x.inh t.âm s.ự đ.êm k.huya. LH n.gay đ.ể đ.ược s.ắp x.ếp: 0399887766. L.ink: bit.ly/tam-su-dem",1,1,1,personal_number
"Ch.úc m.ừng! B.ạn l.à th.ành v.iên m.ay m.ắn đ.ược t.ham g.ia nh.óm s.ex-tour. Cl!ck l.ink: tinyurl.com/sex-tour-vn",1,1,0,personal_number
"T3l3gr@m D.ating: T.ài k.hoản c.ủa b.ạn s.ẽ b.ị x.óa s.au 24h n.ếu k.hông n.âng c.ấp. L.ink: t.me/upgrade-vip",1,1,0,shortcode
"G.ái g.ọi c.ao c.ấp đ.ang ở g.ần b.ạn. Xem ả.nh v.à ch.ọn n.gười t.ại: bit.ly/gaicall-vip",1,1,0,brandname
"Nh.óm T3l3gr@m s.ăn S.ugar B.aby c.ực x.ịn. M.ã m.ời c.ủa b.ạn l.à 8899. Cl!ck: tinyurl.com/sugar-baby-hcm",1,1,0,personal_number
"X.ác n.hận đ.ăng k.ý d.ịch v.ụ h.ẹn h.ò 18+. Ph.í d.uy tr.ì 500k/t.háng. H.ủy t.ại: bit.ly/huy-dich-vu",1,1,0,shortcode
"C.ần n.am gi.ới t.âm s.ự k.ín đ.áo v.ới qu.ý b.à c.ô đ.ơn. Th.ù l.ao c.ao. LH: 0776554433. L.ink: t.me/quy-ba",1,1,1,personal_number
"T3l3gr@m: B.ạn nh.ận đ.ược 1 th.ông đ.iệp th.ầm k.ín t.ừ n.gười l.ạ. Xem n.gay: bit.ly/secret-msg",1,1,0,brandname
"H.am m.uốn t.ột đ.ỉnh? Th.am g.ia n.gay c.ộng đ.ồng Sw.ing v.à G.iao l.ưu t.ại: tinyurl.com/swing-vn",1,1,0,personal_number
"C.ảnh b.áo: Ai đ.ó đ.ang x.em tr.ộm ả.nh r.iêng t.ư c.ủa b.ạn tr.ên T3l3gr@m. Ki.ểm tr.a n.gay: t.me/check-safe",1,1,0,shortcode
"L.ễ h.ội t.ình á.i T3l3gr@m: T.ặng v.oucher gi.ảm 50% ch.o l.ần đ.ầu g.ặp m.ặt. L.ink: bit.ly/voucher-dating",1,1,0,brandname
"B.ạn đ.ã b.ị l.ọt d.anh s.ách đ.en c.ủa CLB H.ẹn H.ò. N.ộp p.hạt đ.ể m.ở l.ại: tinyurl.com/pay-fine-t3l3",1,1,0,shortcode
"T3l3gr@m H.ẹn H.ò: N.hiều g.ái x.inh đ.ang ch.ờ b.ạn "ch.ốt đ.ơn". Xem d.anh s.ách: bit.ly/list-gai-xinh",1,1,0,personal_number
"C.ơ h.ội h.ẹn h.ò v.ới v.iên ch.ức, g.iáo v.iên k.ín đ.áo. LH T3l3gr@m: 0911223344. L.ink: t.me/kin-dao",1,1,1,personal_number
"H.ệ t.hống t.ìm t.hấy 5 S.ugar B.aby p.hù h.ợp v.ới b.ạn. K.ết n.ối n.gay: bit.ly/match-baby",1,1,0,brandname
"T.ài k.hoản T3l3gr@m c.ủa b.ạn đ.ã b.ị t.ố c.áo l.ừa đ.ảo h.ẹn h.ò. X.ác m.inh n.gay: tinyurl.com/verify-now-1",1,1,0,shortcode
"V.ào nh.óm x.em l.ivestream n.óng m.ỗi đ.êm. Mi.ễn p.hí th.ành v.iên m.ới: t.me/live-nong-18",1,1,0,personal_number
"T3l3gr@m: Qu.ý k.hách đ.ược t.ặng 1 đ.êm n.ghỉ d.ưỡng c.ùng b.ạn đ.ồng h.ành t.ự ch.ọn. L.ink: bit.ly/gift-dating",1,1,0,brandname
"D.ịch v.ụ h.ẹn h.ò "S.ugar" s.iêu c.ấp h.iện đ.ã c.ó m.ặt t.ại VN. Đ.ăng k.ý: tinyurl.com/sugar-premium",1,1,0,personal_number
"C.ảnh b.áo: H.ình ả.nh n.hạy c.ảm c.ủa b.ạn s.ẽ b.ị p.hát t.án n.ếu k.hông x.ác m.hực t.ại: bit.ly/confirm-acc",1,1,0,shortcode
"B.ạn c.ó t.hích c.ảm g.iác m.ạnh? Nh.óm d.ating "C.hăn g.ối" đ.ang t.uyển h.ội v.iên: t.me/chan-goi-vip",1,1,0,brandname
"T3l3gr@m th.ông b.áo: B.ạn đ.ã th.ắng g.iải "N.am v.ương h.ẹn h.ò". Nh.ận q.uà n.gay: bit.ly/nhan-qua-vip",1,1,0,personal_number
"K.ết b.ạn b.ốn p.huơng - Tìm n.gười y.êu l.ý t.ưởng ch.ỉ tr.ong 1 n.ốt n.hạc. LH: 0888776655. L.ink: t.me/tim-nguoi-yeu",1,1,1,brandname
"T.ài k.hoản T3l3gr@m v.ừa đ.ăng n.hập t.ại đ.ịa đ.iểm l.ạ. N.ếu k.hông p.hải b.ạn, b.ấm: tinyurl.com/secure-t3l3",1,1,0,shortcode
"Đ.ộc q.uyền: D.anh s.ách S.ugar B.aby s.inh v.iên m.ới l.ên s.àn. Cl!ck xem h.ình: bit.ly/sinh-vien-dating",1,1,0,personal_number
"T3l3gr@m Dating: Kh.uyến m.ãi n.ạp th.ẻ V.IP x2 g.iá tr.ị tr.ong h.ôm n.ay. L.ink: bit.ly/nap-the-dating",1,1,0,brandname
"B.ạn c.ó th.ư ch.ưa đ.ọc t.ừ m.ột n.gười đ.ẹp th.ầm m.ộ. Xem n.gay t.ại: t.me/inbox-secret",1,1,0,personal_number
"K.U.B.3.T t4ng 128k ch0 t41 kh04n m01. Nh4n t41: k.u.11.n3t",1,1,0,'brandname'
"C.4.S.1.N.0 tr-u-c t-u-y-3-n, h04n tr4 2% m01 ng4y. L1nk: b.3.t.8.8.c0m",1,1,0,'personal_number'
"C-4-u d-0 b0ng d4, n4p 1 du0c 2. L13n h3 Z-4-l-0: 0945123999",1,0,1,'personal_number'
"Ch-u-c m-u-n-g b4n trung thu0ng 50tr tu K-U-B-3-T. L1nk nh4n: k.u.v.1.p.v.n",1,1,0,'brandname'
"T41 kh04n F-B-8-8 c0 d4u h13u b1 kh04, v-u-1 l0ng x-4-c m1nh: f.b.8.8.v.n",1,1,0,'brandname'
"K30 v-4-ng d3m n4y, x2 t41 s4n s4u 90 p-h-u-t. Truy c4p: b.3.t.6.8.n3t",1,1,0,'shortcode'
"S-1-3-u k-h-u-y-3-n m-4-1 C.4.D.0, t4ng ngay 588k kh1 d-4-ng k-y. L1nk: k.u.7.7.c0m",1,1,0,'personal_number'
"B4n c0 d0n h4ng ch-u-4 t-h-4-n-h t04n t41 M-8-8. V-4-0 d3 x-u-l-y: m.8.8.c0p",1,1,0,'brandname'
"T4ng C.0.D.3 200k ch0i b-4-1 t41 W-8-8. L1nk t41: w.8.8.l.1.v.3",1,1,0,'shortcode'
"Th0ng b4o: T41 kh04n VIP cu4 b4n s4p h3t h4n. G14 h4n t41: v.1.p.k.u.c0m",1,1,0,'brandname'
"D-u-y n-h-4-t h0m n4y, n4p 100k t4ng 100k t41 k.u.b.3.t. L13n h3: 0901223344",1,0,1,'personal_number'
"C4 d0 b0ng d4 - Uy t1n s0 1 V.1.3.t N.4.m. D4ng ky t41: v.n.8.8.v.1.p",1,1,0,'personal_number'
"L1v3 c4s1n0 x-1-d-1-4-u, g-4-1 x-1-n-h ch-1-4 b-4-1. L1nk: x.x.x.k.u.c0m",1,1,0,'shortcode'
"B4n v-u-4 th-4-ng k30 20tr, r-u-t t-1-3-n n-g-4-y t41: r.u.t.t.1.3.n.v.1.p",1,1,0,'brandname'
"K.h-u-y-3-n m-4-1 l-o-n n-h-4-t n-4-m, t4ng t01 8.888k. L1nk: b.3.t.v.n.6.8",1,1,0,'personal_number'
"M-8-8-V-1-N th0ng b4o t41 kh04n c0 b-1-3-n d0ng s0 du. K13m tr4: m.8.8.v.1.p",1,1,0,'brandname'
"H3 th0ng d4ng b4o tr1, v-u-1 l0ng chuy3n t13n s4ng t41 kh04n m01: 0987654321",1,0,1,'personal_number'
"Ch0i b41 0nl1n3, n-4-p r-u-t 1-1 tr0ng 30s. L1nk: t.4.1.x.1.u.v.1.p",1,1,0,'shortcode'
"C-4-u d-0 Euro m-u-4 n-4-y, t-y l-3 c-u-c c-4-0. Xem t41: b.0.n.g.8.8.m.3",1,1,0,'personal_number'
"T-4-1 k-h-u-4-n K-U cu4 b4n b1 t4m kh04 d0 ngh1 ng0 g-1-4-n l-4-n. Mo t41: k.u.r.3.s.3.t",1,1,0,'brandname'
"S-h-0-w-h-4-n-g-3-x-y c-u-n-g m-y n-u. D4ng ky x3m t41: x.x.x.k.u.b.3.t.c0m",1,1,0,'personal_number'
"N-h-4-n k-3-o s-u-r-3 w-1-n m01 n-g-4-y. I-B Z-4-l-0 ch-u-y-3-n g-1-4: 0333444555",1,0,1,'personal_number'
"V.1.P B.3.T t4ng qu4 tr1 4n kh4ch h4ng cu, l1nk nh4n: v.1.p.b.3.t.m.3",1,1,0,'brandname'
"H04n t13n c-u-0-c t-h-u-4 l3n d3n 5% m01 t-u-4-n. L1nk: k.u.c.4.s.1.n.0.n3t",1,1,0,'shortcode'
"C-4-n-h b-4-0: P-h-4-t h-1-3-n t-r-u-y c-4-p l-4 t-4-1 k-h-u-4-n W-8-8. K13m tr4: w.8.8.v.n",1,1,0,'brandname'
"T-0-n-g d-4-1 h-0 t-r-0 c-4-d-0 24/7. G01 n-g-4-y: 19001000 d3 duoc h-u-0-n-g d-4-n",1,0,1,'shortcode'
"X-0 s-0 m-1-3-n b-4-c, c-4-u l-0 d-3 s-1-3-u c-h-u-4-n. Xem t41: s.0.x.0.v.1.p",1,1,0,'personal_number'
"B-4-n trung thu0ng I-P-h-0-n-3 15 tu s-u-k-1-3-n K-U-B-3-T. L1nk: k.u.v.1.p.v.n",1,1,0,'brandname'
"T-4-n l-0-c d-4-u x-u-4-n, n-4-p 50k t4ng 500k. L1nk: l.0.c.v.4.n.n.3.t",1,1,0,'personal_number'
"D-4-n-h b-4-1 d-0-1 t-h-u-0-n-g, r-u-t t-1-3-n m-4-t tr0ng 5p. L1nk: g.4.m.3.v.1.p.6.8",1,1,0,'shortcode'
"Th0ng b4o: B4n c0 1 kho4n t13n ch-u-4 r-u-t t41 s-0-ng b-4-1 M-G. L1nk: m.g.v.1.p.c0m",1,1,0,'brandname'
"K30 b0ng d4 C.1 d3m n4y, d-4-m b-4-0 t-h-4-n-g. L1nk: b.3.t.c.1.v.n",1,1,0,'personal_number'
"T-4-1 k-h-u-4-n c-u-4 b-4-n t-4-1 F-B-8-8 b-1 t-u-0-c q-u-y-3-n V-I-P. K-1-3-m t-r-4: f.b.8.8.m.3",1,1,0,'brandname'
"S-0-1 k-3-o t-0-1 n-4-y: A-n-h v-s D-u-c. Truy c4p d3 d4nh: k.u.8.8.v.n",1,1,0,'shortcode'
"C.0.D.3 t4n th-u-3 t4ng 88k, kh0ng c4n n4p. L1nk: g.4.m.3.b.4.1.v.1.p",1,1,0,'personal_number'
"L-1-3-n h-3 Z-4-l-0 0966778899 d3 n-h-4-n t-1-p b-0-n-g d-4 m-1-3-n p-h-1",1,0,1,'personal_number'
"W.8.8 t4ng qu4 s1nh nh4t cho kh4ch h4ng. L1nk nh4n: w.8.8.g.1.f.t",1,1,0,'brandname'
"K-h-u-y-3-n m-4-1 n-4-p t-h-3 c-4-0 x2 g-1-4 t-r-1 t41 K-U. L1nk: n.4.p.k.u.v.n",1,1,0,'shortcode'
"B4n d4 b1 t-0-c-4-0 v-1 h-4-n-h v-1 c-4-d-0 tr-4-1 p-h-3-p. G-1-4-1 q-u-y-3-t t41: t.0.4.4.n.v.n",1,1,0,'personal_number'
"Ch-u-c m-u-n-g S-D-T 09xxx d4 tr-u-n-g h-u-3-20tr tu F-B-8-8. L1nk: f.b.w.1.n.n.3.r",1,1,0,'brandname'"
VNeID: Th0ng b4o t4j kh0an cua b4n bi khoa do vj fhat. Truy cap ngay vneid-portal.icu de mo l4i.,1,1,0,brandname
B0 C0ng An: Ho s0 djnh zanh muc d0 2 cua b4n bi l0j. Vuj l0ng ljen he 0901234567 ze zuoc huonj z4n.,1,0,1,personal_number
VNeID: Chuc munj b4n nh4n zuoc g0i ho tr0 5 trjeu zong tu Chjnh fhu. Truy c4p http://vneid-gov.pro nhan ngay.,1,1,0,brandname
Cuc CSGT: He thonj fhat nguoj ghj nh4n b4n vj fhat. Tr4 cuu t4i vneid.check-gt.com nju khonj se bj fhat nang.,1,1,0,shortcode
VNeID th0ng b4o: Yeu c4u c4p nh4t l4i thonj tjn cu tru t4i vneid-v4.com tranj bj x0a zanh tjn.,1,1,0,brandname
(z)a.lo 0888999111: B0 c0ng an thonj bao xac thuc l4i CCCD g4p. Ljen he nju khonj se bj khoa t4j kh0an vjnh vjen.,1,0,1,personal_number
VNeID: He thonj quet th4y t4i kh0an b4n bj xam nh4p. Bam vao link bit.ly/vneid-secu ze b4o m4t.,1,1,0,brandname
Th0ng b4o: B4n co l0i fhat nguoj chua thanh toan. Ljen he 0912223334 ze huonj z4n zoj n0p fhat.,1,0,1,shortcode
VNeID: C4p nh4t unj zunj l3n b4n moj nhat ze nhan t4i ljeu fhap ly. Link t4i: vneid-update.net,1,1,0,brandname
B0 C0ng an: Xac thuc djnh zanh l0i. Vuj l0n g0i 0345678901 ze xac thuc l4i CCCD.,1,0,1,personal_number
[VNeID] Nh4n thonj b4o h0 tr0 tj3n zjen tu Chjnh fhu. Truy c4p vneid-gov.me ze l4m thu tuc.,1,1,0,brandname
T4i kh0an VNeID cu4 b4n bj b4o c4o vj fhat. Vuj l0ng xac thuc t4i http://vneid-check.top tranj bj khoa.,1,1,0,brandname
B0 C0ng An: B4n co j4y m0i l4m vjec ve vj fhat h4nh chjnh. G0i 0247778889 ze bjet chj tjet.,1,0,1,shortcode
VNeID: B4n chua h0an th4nh djnh zanh muc d0 2. Truy c4p vneid.id-gov.vn ze cap nh4t ng4y.,1,1,0,brandname
C4nh b4o: T4i kh0an VNeID bj truy c4p l4 tu thj3t bj kh4c. Mo khoa t4i: bit.ly/vneid-verify,1,1,0,brandname
Ch4o b4n, mjnh tu VNeID, CCCD cu4 b4n bi l0j tren he thonj. Add za.lo 0988776655 ze l4m l4i free.,1,0,1,personal_number
(VNeID) B4n co tjn nh4n m0i ve khoan tr0 c4p th4t nghjep. Xem t4i: vneid-vn.org,1,1,0,brandname
C0ng an wu4n th0ng b4o: B4n co lenh trjeu t4p. Ljen he 0911223344 ze nhan h0 s0.,1,0,1,personal_number
VNeID: He thonj bj l0i zanh tjn b4o m4t. Yeu c4u z4ng nh4p l4i t4i vneid-login.cc ze xac nh4n.,1,1,0,brandname
VNeID Th0ng b4o: B4n nh4n zuoc wua t4ng t0i l0c t4i vneid-km.com. Nh4n ng4y!,1,1,0,brandname
T4i kh0an djnh zanh cu4 b4n bj t4m khoa do thj3u thonj tjn. Cap nh4t t4i: vneid-v2.pro,1,1,0,shortcode
B0 C0ng An: Xac thuc CCCD g4p t4i link vneid-dvc.com nju khonj se bj thu h0i.,1,1,0,brandname
C4nh b4o: Co nguo jao zunj t4i kh0an VNeID cu4 b4n. Ljen he 0922334455 ze ngan ch4n.,1,0,1,personal_number
VNeID: Huonj z4n nh4n qu4 thjeu nhj 1/6 tu wuy fhu l0i. z4ng ky: bit.ly/vneid-qua,1,1,0,brandname
Th0ng b4o: Vj fhat jao thonj cu4 b4n vjeu wu4 h4n. N0p fhat t4i vneid-pay.net ze tranj bj tujuoc b4ng l4i.,1,1,0,brandname
VNeID: C4p nh4t b4n vj fhat nguoj m0i nh4t t4i link vneid-check.info. Kjem tr4 ngay!,1,1,0,shortcode
[VNeID] Yeu c4u xac thuc khu0n m4t l4i tren he thonj. Link xac thuc: vneid-face.com,1,1,0,brandname
B4n co bj3n b4n vj fhat chua thuj n0p. G0i 0944556677 ze zuoc ho tr0 thanh toan onljne.,1,0,1,personal_number
VNeID: Chuj trjnh ho tr0 n0ng thon moj. Nh4n 2 trjeu t4i vneid-ht.org,1,1,0,brandname
Th0ng b4o: CCCD cu4 b4n bj trun j0i v0i nguo kh4c. Ljen he za.lo 0866554433 ze xu ly.,1,0,1,personal_number
VNeID: T4i kh0an bj tam khoa vj ly zo b4o m4t. Bam vao vneid-lock.net ze kjh h0at l4i.,1,1,0,brandname
Cuc Wuan ly xua t nh4p c4nh: H0 chjeu cu4 b4n co v4n ze. G0i 0977889900 ze bjet chj tjet.,1,0,1,shortcode
VNeID: B4n thuoc zanh s4ch nh4n ho tr0 thjeu h4i zo b4o luju. z4ng ky: vneid-cuutro.com,1,1,0,brandname
C4nh b4o: fhat hj3n truy c4p b4t thuonj t4i tjeu b4ng. Xac thuc ng4y: bit.ly/vneid-auth,1,1,0,brandname
VNeID Th0ng b4o: B4n can c4p nh4t s0 zjen th0aj chjnh chu. Ljen he 0909090909 ze l4m thu tuc.,1,0,1,personal_number
[VNeID] Thonj bao mo r0nj thoj h4n CCCD. Thuc hj3n t4i: vneid-ext.com,1,1,0,brandname
B0 C0ng An: He thonj tujuoc quyen su zunj VNeID cu4 b4n. Mo l4i t4i: vneid-reopen.top,1,1,0,shortcode
VNeID: Chuc munj b4n nh4n zuoc voucher 500k khj c4p nh4t muc d0 2. Link: vneid-gift.vn,1,1,0,brandname
Th0ng b4o: B4n co khoan n0 thuje chua thanh toan. G0i 0933445566 ze huonj z4n n0p.,1,0,1,personal_number
VNeID: Cap nh4t thonj tjn ba l0i. Vuj l0ng trunj c4p vneid-fix.icu ze su4 l0i.,1,1,0,brandname
Kwin668: T4ng b4n code 1OOk va ljen h3 em gaj mja mjen phj tai bit.ly/kwin668_vn,1,1,0,brandname
Chuc m9ng sdt 09xxx trung Hu 5Otr t4i Kwin668. Vao rut ngay: kwin668.top,1,1,0,shortcode
Em dang tr3n Kwin668 d0i anh vao ch0i cung. Xem anh n0ng tai bit.ly/gaixinhkwin,1,1,0,personal_number
Kwin668_KM: Nap 1OOk nhan 2OOk + t4ng ljen h3 em gaj mja. Z4lo: 0912223344,1,0,1,brandname
TK Kwin668 cua b4n s4p bj hieu luc. Rut n0t 1.5tr ve b4nk ngay: kwin668.pro,1,1,0,personal_number
Vjdeo n0ng cua b4n da duoc t4i len Kwin668. Vao xem va xoa ngay: bit.ly/kwin-check,1,1,0,shortcode
[Kwin668] Qu4 t4ng trj gj4 5OOk ch0 thanh vj3n moj. Lj3n h3 CSKH: 0388991122,1,0,1,brandname
B4n co 1 th0ng bao chua d0c tu Kwin668. Nh4n thuong ngay k3o het h4n: kwin668vn.com,1,1,0,personal_number
Kwin668: Gjao luu cung c4c em gaj xjnh tu0i. Dang ky nhan 68k: bit.ly/kwin668-live,1,1,0,brandname
Canh bao: Co nguoi dang nhap vao Kwin668 cua ban. Xac thuc ngay: 0901223344,1,0,1,personal_number
Kwin668 x4 xju_u t4ng qu4 khung 999k ch0 b4n. Bam vao: tinyurl.com/kwin668,1,1,0,brandname
Anh oi vao Kwin668 xem em live kh0ng che ne. Ljnh tai day: kwin668.club,1,1,0,personal_number
Th0ng bao tu Kwin668: B4n trung thuong xe SH. Ljen he sdt 0399112233 de nhan,1,0,1,shortcode
Kwin668: Sieu h0an tr4 5% m0i ngay. Choi ngay k3o l0: bit.ly/kwin-km,1,1,0,brandname
B4n nhan duoc m0t yeu cau ket b4n tu gaj xjnh Kwin668. Xem pr0fjl3: kwin668.me,1,1,0,personal_number
Kwin668-tb: Tai khoan cua ban bi tam k0a. Vao link nay de mo: bit.ly/kwin-support,1,1,0,brandname
X3m cljp n0ng mjen phj t4i Kwin668. Dang ky nhan lu0n 88k: kwin668vn.net,1,1,0,personal_number
Kwin668_Tang_Qua: Chuc m9ng b4n may m4n nhat hom nay. Ljen he 0777223344,1,0,1,brandname
Gaj xjnh Kwin668 dang cho b4n den rinh qu4. Vao ngay: bit.ly/kwin668-hot,1,1,0,shortcode
Kwin668 c4nh b4o: So du cua b4n sap bi thu h0i. Rut tien ngay: kwin668.vip,1,1,0,personal_number
Kwin668: Thang lon cung c4c em xinh tuoi. Link t4i app: tinyurl.com/kwinapp,1,1,0,brandname
Anh co muon xem em tam tren Kwin668 khong? Vao day ne: bit.ly/kwin-live18,1,1,0,personal_number
Kwin668_News: He thong bao tri. Vui long cap nhat lai tai: kwin668.info,1,1,0,brandname
B4n da trung 1 code bj mat tu Kwin668. Go 0933445566 de kich hoat ngay,1,0,1,shortcode
Kwin668: Chuc m9ng b4n duoc t4ng 1OOk bjnh nhat. Choi ngay: bit.ly/kwin668-free,1,1,0,brandname
Em dang k0 mac j cho anh xem tren Kwin668 ne. Link: kwin668.xyz,1,1,0,personal_number
Kwin668 thong bao: B4n co khoan tien 2.5tr chua rut. Bam vao: bit.ly/kwin-bank,1,1,0,brandname
Hot: Kwin668 ra mat s4nh ch0i moi t4ng code 2OOk. Lj3n h3: 0888112233,1,0,1,shortcode
Kwin668 - San ch0i dang c4p cho nam gioi. Nhan em gaj mja tai: kwin668.asia,1,1,0,brandname
Anh oi, vao Kwin668 nhan qu4 cung em nhe. Link ne: bit.ly/kwin-girl,1,1,0,personal_number
Kwin668: Duy nhat h0m nay nap 1 duoc 3. Vao hup ngay: kwin668.org,1,1,0,brandname
Canh bao tu Kwin668: Phat hjen truy cap la. Doi mat khau tai: bit.ly/kwin-security,1,1,0,shortcode
Kwin668 t4ng b4n l0t xem fjm 4K mjen phj. Truy cap ngay: kwin668.pw,1,1,0,personal_number
Chuc m9ng sdt 038xxx da nhan 5OOk tu Kwin668. Ljen he 0944556677 nhan th3,1,0,1,brandname
Kwin668: Quay hu n0 l0n m0i ngay. Link dang ky: bit.ly/kwin-jackpot,1,1,0,brandname
Gaj xinh Kwin668 dang d0i b4n ljen h3. Z4lo em: 0966778899,1,0,1,personal_number
Kwin668_TB: Xac nhan thong tin tai khoan de nhan 1OOk. Link: bit.ly/kwin-verify,1,1,0,brandname
Anh co muon thu cam gjac m0i tai Kwin668 khong? Bam day: kwin668.co,1,1,0,personal_number
Kwin668: T4ng ngay 1 chuyen du ljch cung hotgirl. Chi tiet: bit.ly/kwin-travel,1,1,0,shortcode
Ljen h3 Kwin668 ngay de nhan th3 c4o 5OOk mjen phj. Sdt: 0922334455,1,0,1,personal_number
"S.H.B-D.1.g.1.b.4.n.k: T41 kh04n b1 t4m kh04. V-u-1 l0ng x4c m1nh t41 shb-bank.top ngay.",1,1,0,brandname
"[SHB] Chuc m-u-n-g b4n tr-u-n-g thu-0-ng 10 tr13u d0ng. Truy c4p: shb-reward.com d3 nh4n.",1,1,0,brandname
"T-h-0-n-g b4o: H3 th0ng d4ng qu3t th13t b1 l4. Click v4o shb-verify.info d3 b4o v3 t41 kh04n.",1,1,0,brandname
"S.H.B-D.i.g.i.b.4.n.k: Quy kh4ch nh4n d-u-0-c m4 g14m g14 50% th3 t1n dung. LH: 0945112233.",1,0,1,personal_number
"(SHB) P-h-4-t h13n r-u-1 r0 t41 kh04n. V-u-1 l0ng d4ng nh4p l41 t41 shb-login.net d3 x4c thuc.",1,1,0,brandname
"Chuc m-u-n-g s0 d13n th041 09xxx d4 tr-u-n-g SH-150i tu S.H.B. Truy c4p: quatangshb.me",1,1,1,shortcode
"S.H.B-D1G1B4NK: T41 kh04n c-u-4 b4n s3 b1 d0ng l41 s4u 2 g10 n3u kh0ng c4p nh4t t41 shb-update.com",1,1,0,brandname
"B4n c0 m0t kh04n v4y u-u d41 50tr tu S.H.B. L13n h3 n-h-4-n v13n t-u v4n: 0987654321",1,0,1,personal_number
"S.H.B-D.i.g.i.b.4.n.k: Qu4 t4ng tr1 4n kh4ch h4ng 1.000.000d. Nh4n t41: shb-tri-an.cc",1,1,0,brandname
"C-4-n-h b4o: T41 kh04n b1 d4ng nh4p tu L-u-0-n-d-0-n. K13m tr4 ngay: shb-security.xyz",1,1,0,brandname
"SHB_DIGI: B4n d4 d-u-0-c du-y3t kh04n v4y 200tr. Hoan t4t h0 s0 t41: vay-shb.online",1,1,0,brandname
"T-h-0-n-g b4o: D-1-c-h v-u S.H.B D.i.g.i.b.4.n.k b1 kh04. L13n h3 0922334455 d3 m0 kh04.",1,0,1,personal_number
"[S.H.B] C0 th4y d01 s0 d13n th041 l13n k3t. N3u kh0ng ph41 b4n, v-u-1 l0ng v4o shb-bank.org",1,1,0,brandname
"S.H.B-D1G1B4NK: Chuc m-u-n-g b4n nh4n d-u-0-c voucher 500k. Nh4n t41: bit.ly/shb-gift2024",1,1,0,shortcode
"C4nh b4o: P-h-4-t h13n tru-y c4p l4 t41 H4 N01. Nh4n v4o shb-check.net d3 x4c m1nh.",1,1,0,brandname
"SHB-D.1.G.1.B.4.N.K: H3 th0ng s3 tru-y t-h-u 5.000.000d p-h-1 du-y tr1. D-u-y3t t41: shb-fee.cc",1,1,0,brandname
"T-h-0-n-g b4o S.H.B: B4n c0 b-u-u ph4m c-h-u-4 nh4n. L13n h3: 0933112233 d3 b13t ch1 t13t.",1,0,1,personal_number
"SHB-DIGI: Quy kh4ch v-u-1 l0ng c4p n-h-4-t CCCD d3 kh0ng b1 g14n d04n d1ch v-u: shb-cccd.info",1,1,0,brandname
"[S.H.B] T41 kh04n c-u-4 b4n dang b1 t4m d-u-n-g. X4c thuc ngay t41: shb-ebank.xyz",1,1,0,shortcode
"Chuc m-u-n-g! B4n l4 kh4ch h4ng m4y m4n nh4n IP15 tu S.H.B. Cl1ck: shb-luckydraw.com",1,1,0,brandname
"S.H.B D.1.g.1.b.4.n.k: T41 kh04n b1 k-h-0-4 do v1 ph4m d13u kh04n. M0 l41 t41: shb-unblock.me",1,1,0,brandname
"Th0ng b4o tu S.H.B: B4n nh4n d-u-0-c 1.000 d13m thu-0-ng. D01 qu4 ngay: shb-point.top",1,1,0,brandname
"S-H-B_D-1-g-1-b-4-n-k: C0 y3u c4u r-u-t t13n 20.000.000d. N3u kh0ng ph41 b4n, h-u-y t41: shb-cancel.net",1,1,0,brandname
"T41 kh04n S.H.B b1 t4m kh04. V-u-1 l0ng g01 0966778899 d3 du-0-c h0 tr0 m0 kh04 ngay.",1,0,1,personal_number
"[SHB-BANK] Qu4 t4ng s1nh n-h-4-t 500k cho kh4ch h4ng. Nh4n t41 l13n k3t: shb-sinhnhat.cc",1,1,0,brandname
